;;;Landeshauptstadt Hannover;Landeshauptstadt Hannover
;;;Landeskirchenamt;Landeskirchenamt
;;;Landessparkasse Oldenburg, Öffentliche Versicherungen Oldenburg und Oldenburgische Landesbank AG;Landessparkasse Oldenburg, Öffentliche Versicherungen Oldenburg und Oldenburgische Landesbank AG
;;;Landessparkasse zu Oldenburg;Landessparkasse zu Oldenburg
;;;;Landessparkasse zu Oldenburg, Vechta
;;;Landesversicherungsanstalt Oberbayern (LVA);Landesversicherungsanstalt Oberbayern (LVA)
;;;Landkreis Cloppenburg;Landkreis Cloppenburg
;;;Landkreis Holzminden;Landkreis Holzminden
;;;Landkreis Vechta;Landkreis Vechta
;;;Landschaftliche Brandkasse;Landschaftliche Brandkasse
;;;Landschaftliche Brandkasse, Hannover;Landschaftliche Brandkasse, Hannover
;;;Lapp Holding AG;Lapp Holding AG
;;;Lars Oddershede Sunesen;Lars Oddershede Sunesen
;;;Launer, Stefan;Launer, Stefan
;;;Laves-Stiftung;Laves-Stiftung
;;;Lavesstiftung;Lavesstiftung
;;;LCP GmbH;LCP GmbH
;;;LDKKA des OKR Oldenburg;LDKKA des OKR Oldenburg
;;;Leberkrankes Kind e.V.;Leberkrankes Kind e.V.
;;;Lechwerke AG;Lechwerke AG
;;;LEG Thüringen;LEG Thüringen
;;;Leiber, Carl, Cloppenburg;Leiber, Carl, Cloppenburg
;;;Leinemann Stiftung;Leinemann Stiftung
;;;Leipziger Stiftung für Innovation und Technologietransfer;Leipziger Stiftung für Innovation und Technologietransfer
;;;;Leipziger Stiftung für Inno-vation und Technologie-transfer
;;;Leo Pharma GmbH;Leo Pharma GmbH
;;;"Leto Kunststoff-Technik GmbH &amp; Co. KG Wilhelmshaven";"Leto Kunststoff-Technik GmbH &amp; Co. KG Wilhelmshaven"
;;;"Leu &amp; Partner AG";"Leu &amp; Partner AG"
;;;Lichtenberg-Professur der VW-Stiftung;Lichtenberg-Professur der VW-Stiftung
;;;"LIDL Dienstleistung GmbH &amp; Co.KG";"LIDL Dienstleistung GmbH &amp; Co.KG"
;;;Liebherr-Verzahntechnik GmbH;Liebherr-Verzahntechnik GmbH
;;;Lilli Pharma Holding GmbH;Lilli Pharma Holding GmbH
;;;Lilly Deutschland GmbH;Lilly Deutschland GmbH
;;;LINDE + WIEMANN GmbH KG;LINDE + WIEMANN GmbH KG
;;;Lindner Group KG;Lindner Group KG
;;;Linklaters LLP, Frankfurt;Linklaters LLP, Frankfurt
;;;Lions-Club Frankfurt (Oder);Lions-Club Frankfurt (Oder)
;;;Lloyd's Register EMEA;Lloyd's Register EMEA
;;;LMIS AG;LMIS AG
;;;LMT Leading Metalworking Technologies Group;LMT Leading Metalworking Technologies Group
;;;LOEWE – HiC for FAIR, Helmholtz-Gemeinschaft;LOEWE – HiC for FAIR, Helmholtz-Gemeinschaft
;;;LOEWE – RITSAT;LOEWE – RITSAT
;;;LOEWE-UGMLC;LOEWE-UGMLC
;;;LogoSensus Management Consultants GmbH;LogoSensus Management Consultants GmbH
;;;"Lohmann Animal Health GmbH &amp; Co. KG";"Lohmann Animal Health GmbH &amp; Co. KG"
;;;Löseke-Stiftung;Löseke-Stiftung
;;;Loth und Partner;Loth und Partner
;;;LPI Ingenieurgesellsch. mbH;LPI Ingenieurgesellsch. mbH
;;;LPKF Laser u. Electronics AG;LPKF Laser u. Electronics AG
;;;LR Medienverlag und Druckerei GmbH;LR Medienverlag und Druckerei GmbH
;;;Ludwig-Heidenhain-Stiftung;Ludwig-Heidenhain-Stiftung
;;;Lufthansa;Lufthansa
;;;;Lufthansa AG
;;;;Lufthansa Technik
;;;Lumesse GmbH Step-stone Solutions GmbH;Lumesse GmbH Step-stone Solutions GmbH
;;;Lundbeck GmbH;Lundbeck GmbH
;;;LVA Oldenburg Bremen;LVA Oldenburg Bremen
;;;Lyomark Pharma GmbH;Lyomark Pharma GmbH
;;;M Plan GmbH;M Plan GmbH
;;;M. DuMont Schauburg Expedition;M. DuMont Schauburg Expedition
;;;M. Patzelt;M. Patzelt
;;;M.Wessel GmbH;M.Wessel GmbH
;;;m+p Gruppe Personalentwicklung;m+p Gruppe Personalentwicklung
;;;"Madsack GmbH &amp; Co.KG";"Madsack GmbH &amp; Co.KG"
;;;Mahle GmbH;Mahle GmbH
;;;Mainau GmbH;Mainau GmbH
;;;"Mankiewicz Gebr. &amp; Co. Hamburg";"Mankiewicz Gebr. &amp; Co. Hamburg"
;;;Mann + Hummel GmbH;Mann + Hummel GmbH
;;;Manns, Michael Peter Dr.;Manns, Michael Peter Dr.
;;;MAPAL Präzisionswerkzeuge KG;MAPAL Präzisionswerkzeuge KG
;;;Marga und Kurt Möllgard-Stiftung;Marga und Kurt Möllgard-Stiftung
;;;Maria-Seltmann-Stiftung;Maria-Seltmann-Stiftung
;;;Mariaan Steegmann Foundation, Vaduz;Mariaan Steegmann Foundation, Vaduz
;;;Marie-Luise Jütte;Marie-Luise Jütte
;;;Marketinggemeinschaft A30 Küchenmeile e.V., Strukturfonds NRW;Marketinggemeinschaft A30 Küchenmeile e.V., Strukturfonds NRW
;;;Markmann GmbH;Markmann GmbH
;;;Mars GmbH, Verden;Mars GmbH, Verden
;;;Martens, Jürgen;Martens, Jürgen
;;;Marx Gómez, Jorge;Marx Gómez, Jorge
;;;"Maschinenfabrik Alfing Kessler GmbH, Gesenkschmiede Schneider GmH, MAPAL Präzisionswerkzeuge, Kessler &amp; Co., Leitz Werkzeugfabrik";"Maschinenfabrik Alfing Kessler GmbH, Gesenkschmiede Schneider GmH, MAPAL Präzisionswerkzeuge, Kessler &amp; Co., Leitz Werkzeugfabrik"
;;;Maschinenfabrik Reinhausen GmbH;Maschinenfabrik Reinhausen GmbH
;;;Mathias-Tantau-Stiftung / 25436 Uetersen;Mathias-Tantau-Stiftung / 25436 Uetersen
;;;Mawe-beratung GmbH;Mawe-beratung GmbH
;;;"Max &amp; Co Küchenhandelsgesellschaft mbH, Lübeck";"Max &amp; Co Küchenhandelsgesellschaft mbH, Lübeck"
;;;Max-Grünebaum-Stiftung;Max-Grünebaum-Stiftung
;;;Max-Planck-Gesellschaft;Max-Planck-Gesellschaft
;;;;Max-Planck-Gesellschaft zur Förderung der Wissenschaften
;;;;Max-Planck-Institut für Mo- lekulare Zellbiologie und Genetik
;;;MAZeT GmbH;MAZeT GmbH
;;;MAZeT GmbH, Jena;MAZeT GmbH, Jena
;;;MBM Maschinenbau Mühldorf GmbH;MBM Maschinenbau Mühldorf GmbH
;;;Mebus-Pleuger, Gabriella;Mebus-Pleuger, Gabriella
;;;Mecklenburgische Versicherungsgruppe;Mecklenburgische Versicherungsgruppe
;;;;Mecklenburgische Versicherungsgesellschaft AG
;;;Mectron Deutschland;Mectron Deutschland
;;;Mectron s.p.a.;Mectron s.p.a.
;;;Meda Pharma GmbH;Meda Pharma GmbH
;;;Medac GmbH;Medac GmbH
;;;;Medac Gesell.
;;;Media-Saturn-Holding GmbH;Media-Saturn-Holding GmbH
;;;Medical Park AG;Medical Park AG
;;;Medienfabrik Gütersloh GmbH;Medienfabrik Gütersloh GmbH
;;;Medtronic GmbH;Medtronic GmbH
;;;Mehl, Klaus;Mehl, Klaus
;;;Mehler Texnologies GmbH;Mehler Texnologies GmbH
;;;Mehr Aktion für Kinder;Mehr Aktion für Kinder
;;;Meier, Gerd;Meier, Gerd
;;;"MEIKO Maschinenbau GmbH &amp; Co. KG";"MEIKO Maschinenbau GmbH &amp; Co. KG"
;;;MEKRA Lang;MEKRA Lang
;;;Mela Sciences Inc.;Mela Sciences Inc.
;;;Mende Markenting GmbH;Mende Markenting GmbH
;;;Merck AG;Merck AG
;;;;Merck KgaA
;;;Meridiam Infrastructure;Meridiam Infrastructure
;;;Merkesdal, Sonja;Merkesdal, Sonja
;;;Merkur Bank KGaA;Merkur Bank KGaA
;;;Messe Frankfurt;Messe Frankfurt
;;;Messe und Veranstaltungs GmbH;Messe und Veranstaltungs GmbH
;;;Meta-Design AG;Meta-Design AG
;;;Metro AG;Metro AG
;;;Meyer Werft GmbH Papenburg;Meyer Werft GmbH Papenburg
;;;Meyer, Christiane;Meyer, Christiane
;;;Michael-Balint-Klinik Königsfeld;Michael-Balint-Klinik Königsfeld
;;;Michels-Kliniken Bennewitz;Michels-Kliniken Bennewitz
;;;Michelson Diagnostics;Michelson Diagnostics
;;;Micro Epsilon Messtechnik GmbH;Micro Epsilon Messtechnik GmbH
;;;;"Micro-Epsilon Messtechnik GmbH &amp; Co KG"
;;;Microsoft Deutschland GmbH;Microsoft Deutschland GmbH
;;;Microvention Deutschland GmbH;Microvention Deutschland GmbH
;;;Microvista GmbH;Microvista GmbH
;;;Mides Gesmbh;Mides Gesmbh
;;;"Miele &amp; Cie. KG";"Miele &amp; Cie. KG"
;;;;"Miele &amp; Cie.KG"
;;;;"Miele &amp; Cie.KG, Bielefeld"
;;;;"Miele &amp; Co. KG"
;;;Miltenyi Biotec GmbH;Miltenyi Biotec GmbH
;;;Milupa GmbH;Milupa GmbH
;;;Ministerium für Erziehung und Religionen und Außenministerium von Griechenland;Ministerium für Erziehung und Religionen und Außenministerium von Griechenland
;;;Ministerium für Innovation, Wissenschaft und Forschung NRW;Ministerium für Innovation, Wissenschaft und Forschung NRW
;;;MIP Pharma GmbH;MIP Pharma GmbH
;;;"MiRO Mineraloelraffinerie Oberrhein GmbH &amp; Co. KG";"MiRO Mineraloelraffinerie Oberrhein GmbH &amp; Co. KG"
;;;"Missio München, Ludwigs Missionsverein KöR, Internationales Katholisches Missionswerk; Stiftung Promotio Humana";"Missio München, Ludwigs Missionsverein KöR, Internationales Katholisches Missionswerk; Stiftung Promotio Humana"
;;;Mitbestim mungs-, Forschungs- und Studien- Förderungswerk des Deutschen Gewerk schaftsbundes;Mitbestim mungs-, Forschungs- und Studien- Förderungswerk des Deutschen Gewerk schaftsbundes
;;;Mittelbrandenburgische Sparkasse;Mittelbrandenburgische Sparkasse
;;;Mittelbrandenburgische Sparkasse Potsdam;Mittelbrandenburgische Sparkasse Potsdam
;;;MLP Dienstleistungen AG;MLP Dienstleistungen AG
;;;;MLP Finanzdienstleistung AG
;;;;MLP Finanzdienstleistung Oldenburg
;;;;MLP Finanzdienstleistungen AG
;;;Möbelwerke Schüller;Möbelwerke Schüller
;;;modulor Berlin;modulor Berlin
;;;Mölnlycke Health Care GmbH;Mölnlycke Health Care GmbH
;;;Motor Presse Stuttgart;Motor Presse Stuttgart
;;;"MSD Sharp &amp; Dohme GmbH";"MSD Sharp &amp; Dohme GmbH"
;;;MT-Propeller Entwicklung GmbH;MT-Propeller Entwicklung GmbH
;;;MTU Maintenance;MTU Maintenance
;;;;MTU Maintenance Hannover
;;;;MTU Maintenance Hannover GmbH
;;;Multi-Media Berufsbildende Schulen (MM-BbS);Multi-Media Berufsbildende Schulen (MM-BbS)
;;;Mundipharma GmbH;Mundipharma GmbH
;;;Mundstock Stiftung;Mundstock Stiftung
;;;MWK Baden-Württemberg;MWK Baden-Württemberg
;;;N-ERGIE AG;N-ERGIE AG
;;;;"N-ERGIE AG; VAG Verkehrs AG"
;;;N.N.;N.N.
;;;"N2M Architektur &amp; Stadtplanung GmbH";"N2M Architektur &amp; Stadtplanung GmbH"
;;;Nanu Nana Einkaufs- und Verwaltungs GmbH;Nanu Nana Einkaufs- und Verwaltungs GmbH
;;;NATURpur Institut für Klima- und Umweltschutz:;NATURpur Institut für Klima- und Umweltschutz:
;;;Nds. Anwalt- und Notarverband;Nds. Anwalt- und Notarverband
;;;Nds. Geflügelwirtschaft e.V., Oldenburg;Nds. Geflügelwirtschaft e.V., Oldenburg
;;;Nestle und GHD;Nestle und GHD
;;;Netrada Management GmbH;Netrada Management GmbH
;;;Neudorff, W. GmbH KG, Emmerthal;Neudorff, W. GmbH KG, Emmerthal
;;;Neue Liszt Stiftung Weimar;Neue Liszt Stiftung Weimar
;;;Neue Presse Verlags-GmbH;Neue Presse Verlags-GmbH
;;;"Neue Wege Seminare &amp; Reisen GmbH";"Neue Wege Seminare &amp; Reisen GmbH"
;;;"NEUMAN &amp; ESSER";"NEUMAN &amp; ESSER"
;;;Neurologisches Rehabilitationszentrum Godeshöhe e.V.;Neurologisches Rehabilitationszentrum Godeshöhe e.V.
;;;NEW AG;NEW AG
;;;New Desktop AG;New Desktop AG
;;;Nexans Deutschland GmbH;Nexans Deutschland GmbH
;;;NH-HH-Recycling e.V., Stamsried;NH-HH-Recycling e.V., Stamsried
;;;Niederlande Taal;Niederlande Taal
;;;NiedersachsenMetall e. V.;NiedersachsenMetall e. V.
;;;Niedersächsische Lotto-Sport-Stiftung;Niedersächsische Lotto-Sport-Stiftung
;;;Niedersächsisches Institut für frühkindliche Bildung und Entwicklung e.V., Osnabrück;Niedersächsisches Institut für frühkindliche Bildung und Entwicklung e.V., Osnabrück
;;;Nietiedt Verwaltungs-GmbH Wilhelmshaven;Nietiedt Verwaltungs-GmbH Wilhelmshaven
;;;Nietiedt-Gruppe;Nietiedt-Gruppe
;;;NILES-SIMMONS-HEGENSCHEIDT GmbH;NILES-SIMMONS-HEGENSCHEIDT GmbH
;;;nkt cables GmbH;nkt cables GmbH
;;;;nkt cables group GmbH
;;;Noch nicht bekannt!;Noch nicht bekannt!
;;;NordLB;NordLB
;;;;Nord LB, Hannover
;;;Norddeutsche Landesbank;Norddeutsche Landesbank
;;;Nordex SE;Nordex SE
;;;Nordmedia - Die Mediengesellschaft Niedersachsen / Bremen mbH;Nordmedia - Die Mediengesellschaft Niedersachsen / Bremen mbH
;;;Nordmetall;Nordmetall
;;;;Nordmetall-Stiftung
;;;NORDMETALL, Verband der Metall- und Elektroindustrie e.V.;NORDMETALL, Verband der Metall- und Elektroindustrie e.V.
;;;NORDSEE-ZEITUNG GmbH, Bremerhaven;NORDSEE-ZEITUNG GmbH, Bremerhaven
;;;Nordseezeitung und BLG Logistics;Nordseezeitung und BLG Logistics
;;;"Nordwest Assekuzanzmakler GmbH &amp; Co.KG";"Nordwest Assekuzanzmakler GmbH &amp; Co.KG"
;;;Nordwest-Zeitung;Nordwest-Zeitung
;;;Novartis;Novartis
;;;;Novartis Pharma GmbH
;;;Novartis, Dietmar Hopp Stiftung;Novartis, Dietmar Hopp Stiftung
;;;Novo Nordisk Pharma;Novo Nordisk Pharma
;;;;Novo Nordisk GmbH
;;;;Novo Nordisk Pharma GmbH
;;;NRW Bank;NRW Bank
;;;NSA AG;NSA AG
;;;Nürnberger Versicherungsgruppe;Nürnberger Versicherungsgruppe
;;;Oberfrankenstiftung Bayreuth;Oberfrankenstiftung Bayreuth
;;;"OBO Werke GmbH&amp;Co,";"OBO Werke GmbH&amp;Co,"
;;;OC Oerlikon AG;OC Oerlikon AG
;;;Octapharma GmbH;Octapharma GmbH
;;;OECHSLER AG;OECHSLER AG
;;;Öffentliche Versicherung Braunschweig;Öffentliche Versicherung Braunschweig
;;;;Öffentl.Versicherung Braunschweig
;;;OFFIS;OFFIS
;;;OHB System AG;OHB System AG
;;;OHB System AG, Stifterverband für die deutsche Wissenschaft, Essen;OHB System AG, Stifterverband für die deutsche Wissenschaft, Essen
;;;;OHB System AG, Institut für Raumfahrtsysteme (DLR) in Bremen, Stifterverband für die Deutsche Wissenschaft
;;;Oldenburgische Industrie- und Handelskammer;Oldenburgische Industrie- und Handelskammer
;;;Oldenburgische Landesbank;Oldenburgische Landesbank
;;;Oldenburgische Volkszeitung, Vechta;Oldenburgische Volkszeitung, Vechta
;;;OLEC, Oldenburger Energiecluster e.V.;OLEC, Oldenburger Energiecluster e.V.
;;;"Oltmanns &amp; Partner";"Oltmanns &amp; Partner"
;;;Ömer Akcay;Ömer Akcay
;;;Omnilab Laborzentrum, Bremen;Omnilab Laborzentrum, Bremen
;;;;"Omnilab-Laborzentrum GmbH &amp; Co.KG"
;;;omstudios GbR, Berlin;omstudios GbR, Berlin
;;;Online GmbH;Online GmbH
;;;Optimed Med.Instrumente;Optimed Med.Instrumente
;;;Orange Dental;Orange Dental
;;;OSB AG;OSB AG
;;;Oscar Romero Stiftung;Oscar Romero Stiftung
;;;;Oscar-Romero Stiftung
;;;OSMED GmbH;OSMED GmbH
;;;OSTO Systemberatung GmbH;OSTO Systemberatung GmbH
;;;Östreich, Michael Dr.;Östreich, Michael Dr.
;;;Otto Dörner Hamburg;Otto Dörner Hamburg
;;;OTTO Group;OTTO Group
;;;P-D ChemiePark Bitterfeld Wolfen GmbH;P-D ChemiePark Bitterfeld Wolfen GmbH
;;;P.E. Concepts GmbH, Essen;P.E. Concepts GmbH, Essen
;;;;P.E. Concepts, Bremerhaven
;;;"P&amp;H Zerspanungstechnik GmbH";"P&amp;H Zerspanungstechnik GmbH"
;;;"P&amp;I Personal Informatik AG";"P&amp;I Personal Informatik AG"
;;;Panasonic Marketing Europe GmbH;Panasonic Marketing Europe GmbH
;;;PANDA GmbH Reutlingen;PANDA GmbH Reutlingen
;;;Papierzentrum Gernsbach;Papierzentrum Gernsbach
;;;Paritätischer Wohlfahrtsverband Niedersachsen e. V.;Paritätischer Wohlfahrtsverband Niedersachsen e. V.
;;;Parker Hannifin GmbH+Co KG;Parker Hannifin GmbH+Co KG
;;;Paul Hartmann AG;Paul Hartmann AG
;;;"PC-Ware Information Technologies GmbH/AG; Comparex";"PC-Ware Information Technologies GmbH/AG; Comparex"
;;;Pekana Naturheilmittel GmbH;Pekana Naturheilmittel GmbH
;;;Pentax Europe GmbH;Pentax Europe GmbH
;;;Penumbra Europe GmbH;Penumbra Europe GmbH
;;;Pepperl + Fuchs GmbH;Pepperl + Fuchs GmbH
;;;perathon Medien GmbH;perathon Medien GmbH
;;;Perkura GmbH;Perkura GmbH
;;;Pestalozzi-Fröbel-Haus Berlin;Pestalozzi-Fröbel-Haus Berlin
;;;Peter Löscher;Peter Löscher
;;;Peter Wefing Stiftung, Bremen;Peter Wefing Stiftung, Bremen
;;;Peter-Lancier-Stiftung;Peter-Lancier-Stiftung
;;;Peter-Osypka-Stiftung Grenzach;Peter-Osypka-Stiftung Grenzach
;;;Peter-Wefing-Stiftung, Bremen;Peter-Wefing-Stiftung, Bremen
;;;Pfeier, Dieter;Pfeier, Dieter
;;;Pfizer;Pfizer
;;;;Pfizer Inc. (50 %)
;;;;Pfizer Pharma GmbH
;;;"Philipps GmbH &amp; Co. KG";"Philipps GmbH &amp; Co. KG"
;;;;Philips GmbH
;;;Philips Medizin Systeme GmbH;Philips Medizin Systeme GmbH
;;;Phoenix Contact;Phoenix Contact
;;;;"Phoenix-Contact GmbH &amp; Co KG"
;;;"PHOENIX CONTACT GmbH &amp; Co. KG, WINCOR NIXDORF International GmbH sowie Fraunhofer-Anwendungszentrum Industrial Automation IOSB-INA und Stiftung Standortsicherung Kreis Lippe";"PHOENIX CONTACT GmbH &amp; Co. KG, WINCOR NIXDORF International GmbH sowie Fraunhofer-Anwendungszentrum Industrial Automation IOSB-INA und Stiftung Standortsicherung Kreis Lippe"
;;;"Phytolab GmbH &amp; Co.KG";"Phytolab GmbH &amp; Co.KG"
;;;"Piepenbrock Unternehmensgruppe GmbH &amp; Co KG";"Piepenbrock Unternehmensgruppe GmbH &amp; Co KG"
;;;Pierre Fabre Pharma;Pierre Fabre Pharma
;;;"Pilz GmbH &amp; Co. KG";"Pilz GmbH &amp; Co. KG"
;;;;"Pilz GmbH &amp; Co.KG"
;;;Pius Hospital;Pius Hospital
;;;;Pius-Hospital Oldenburg
;;;PKF Fasselt Schlage;PKF Fasselt Schlage
;;;Plansecur-Stiftung;Plansecur-Stiftung
;;;Pluradent AG;Pluradent AG
;;;Poehler, Claudia;Poehler, Claudia
;;;Pöllath+Partners;Pöllath+Partners
;;;Polyphor AG;Polyphor AG
;;;Polytechnische Gesellschaft Frankfurt am Main;Polytechnische Gesellschaft Frankfurt am Main
;;;"Pöppelmann GmbH &amp; Co.KG, Lohne";"Pöppelmann GmbH &amp; Co.KG, Lohne"
;;;Porsche AG;Porsche AG
;;;Possehl-Stiftung;Possehl-Stiftung
;;;PPC Music GmbH;PPC Music GmbH
;;;Praxis Dr. Linneweber, Bremerhaven;Praxis Dr. Linneweber, Bremerhaven
;;;"Prenzel, Regina; Pius Hospital";"Prenzel, Regina; Pius Hospital"
;;;Preuss. Gen. Johanniterorden;Preuss. Gen. Johanniterorden
;;;PricewaterhouseCoopers AG;PricewaterhouseCoopers AG
;;;;Pricewaterhouse Coopers AG
;;;;PricewaterhouseCoopers Luxemburg
;;;;PrincewaterhouseCoopers AG
;;;;PwC (PricewaterhouseCoopers AG) Deutsche Revision AG
;;;;PwC Deutsche Revision
;;;Pro Babelsberg gGmbH Potsdam;Pro Babelsberg gGmbH Potsdam
;;;Pro Retina-Stiftung;Pro Retina-Stiftung
;;;Pro-Qual Ingenieurbüro;Pro-Qual Ingenieurbüro
;;;;Pro-Qual Ingenieurbüro, Zug, Schweiz
;;;Prof. Dr. Armand Blaschette;Prof. Dr. Armand Blaschette
;;;Prof. Dr. Claus Rollinger;Prof. Dr. Claus Rollinger
;;;Prof. Dr. Claus-Steffen Mahnkopf;Prof. Dr. Claus-Steffen Mahnkopf
;;;Prof. Dr. Dirk Verse;Prof. Dr. Dirk Verse
;;;Prof. Dr. Eul, Hermann;Prof. Dr. Eul, Hermann
;;;Prof. Dr. Isabella Proeller;Prof. Dr. Isabella Proeller
;;;Prof. Dr. Jürgen G. Heinrich;Prof. Dr. Jürgen G. Heinrich
;;;Prof. Dr. Kienapfel, Diethelm;Prof. Dr. Kienapfel, Diethelm
;;;Prof. Dr. Manfred Weisensee Hude;Prof. Dr. Manfred Weisensee Hude
;;;Prof. Dr. Rolf Wahl, Luisenklinik Bad Dürrheim;Prof. Dr. Rolf Wahl, Luisenklinik Bad Dürrheim
;;;Prof. Dr. Schwan;Prof. Dr. Schwan
;;;Prof. Dr.-Ing. G. Rehm;Prof. Dr.-Ing. G. Rehm
;;;Prof. em. Dr. Heinz;Prof. em. Dr. Heinz
;;;Prof. Roland Koch, Bad Muskau;Prof. Roland Koch, Bad Muskau
;;;Prof. Ulrich L. Rohde;Prof. Ulrich L. Rohde
;;;Prof. Vierhaus;Prof. Vierhaus
;;;Prof. Vierhaus, Cottbus;Prof. Vierhaus, Cottbus
;;;Prof. Wagner;Prof. Wagner
;;;Prof.Dr. Hans Achenbach;Prof.Dr. Hans Achenbach
;;;Prof.Dr. Hans-Wolf Sievert;Prof.Dr. Hans-Wolf Sievert
;;;Prof.Dr. Jürgen Kriz;Prof.Dr. Jürgen Kriz
;;;Prof.Dr. Nana Schürer;Prof.Dr. Nana Schürer
;;;Professor Schaller;Professor Schaller
;;;Progress-Werk Oberkirch AG;Progress-Werk Oberkirch AG
;;;"ProIng Begemann &amp; Drabow GbR";"ProIng Begemann &amp; Drabow GbR"
;;;PTV Planung Transport Verkehr AG, Karlsruhe;PTV Planung Transport Verkehr AG, Karlsruhe
;;;"PTVMap&amp;Market, Bremerhaven";"PTVMap&amp;Market, Bremerhaven"
;;;publiclight communication;publiclight communication
;;;Puhani, Patrick;Puhani, Patrick
;;;Push GmbH;Push GmbH
;;;Q-Cells AG;Q-Cells AG
;;;Qioptig Photonics GmbH;Qioptig Photonics GmbH
;;;Qualifizierungszentrum d. W.;Qualifizierungszentrum d. W.
;;;;Qualifizierungszentrum d. W. GmbH
;;;"R,B &amp; E Klinik GmbH, Pforzheim";"R,B &amp; E Klinik GmbH, Pforzheim"
;;;"RA Brehm &amp; von Moers, Berlin";"RA Brehm &amp; von Moers, Berlin"
;;;Raiffeisen Volksbank eG;Raiffeisen Volksbank eG
;;;Rat Pack Filmproduktion;Rat Pack Filmproduktion
;;;Rathenower Optik GmbH;Rathenower Optik GmbH
;;;Rathiopharm GmbH;Rathiopharm GmbH
;;;RBB;RBB
;;;Rechtsanwaltskammer Celle;Rechtsanwaltskammer Celle
;;;Reederei F. Laeisz;Reederei F. Laeisz
;;;"Reedereigemeinschaft Ems-Achse GmbH &amp; Co KG";"Reedereigemeinschaft Ems-Achse GmbH &amp; Co KG"
;;;Reemtsma GmbH;Reemtsma GmbH
;;;;Reemtsma-Stiftung (über Behandlungszentrum für Folteropfer, BZFO)
;;;Regina und Günter Ramthor Stiftung, Apolda;Regina und Günter Ramthor Stiftung, Apolda
;;;;Regina und
;;;regiocom GmbH;regiocom GmbH
;;;Reisebüro Schmidt GmbH;Reisebüro Schmidt GmbH
;;;Reisswolf Akten- und Datenträgervernichtung GmbH;Reisswolf Akten- und Datenträgervernichtung GmbH
;;;Rekers Betonwerk GmbH;Rekers Betonwerk GmbH
;;;Republik Griechenland, Ministerium für Erziehung und religiöse Angelegenheiten;Republik Griechenland, Ministerium für Erziehung und religiöse Angelegenheiten
;;;Rhein-Main-Verkehrsverbund GMBH;Rhein-Main-Verkehrsverbund GMBH
;;;Rhein-Waal und die Wasserbehörde Velt und Vecht (Coevorden, Niederlande);Rhein-Waal und die Wasserbehörde Velt und Vecht (Coevorden, Niederlande)
;;;Rheinmetall AG, Düsseldorf;Rheinmetall AG, Düsseldorf
;;;;Rheinmetall Aktiengesellschaft
;;;Rhön-Klinikum AG;Rhön-Klinikum AG
;;;Richter Lighting Technologies;Richter Lighting Technologies
;;;Riedel-de-Haen GmbH;Riedel-de-Haen GmbH
;;;Riemser Arzneimittel AG;Riemser Arzneimittel AG
;;;RMIG GmbH;RMIG GmbH
;;;Robert Bosch AG Stuttgart;Robert Bosch AG Stuttgart
;;;;Robert Bosch GmbH
;;;;Robert Bosch Industrietreuhand KG
;;;;Robert Bosch Stiftung
;;;;Robert-Bosch GmbH
;;;;Robert-Bosch-Stiftung
;;;Roche Pharma AG;Roche Pharma AG
;;;;Roche Diagnostics GmbH
;;;;Roche Pharma AG, Grenzach-Wyhlen
;;;;Roche Pharma GmbH
;;;"Rödl &amp; Partner";"Rödl &amp; Partner"
;;;Roland Berger Strategy Consultants GmbH;Roland Berger Strategy Consultants GmbH
;;;"Rolls-Royce Deutschland Ltd. &amp; Co KG";"Rolls-Royce Deutschland Ltd. &amp; Co KG"
;;;Römisch-katholische Kirche im Oldenburger Teil des Bistums Münster;Römisch-katholische Kirche im Oldenburger Teil des Bistums Münster
;;;Rosen Tantau KG;Rosen Tantau KG
;;;ROSEN Technology and Research Center GmbH;ROSEN Technology and Research Center GmbH
;;;Rosenwinkel, Prof. Dr. Karl-Heinz;Rosenwinkel, Prof. Dr. Karl-Heinz
;;;Rossmann GmbH;Rossmann GmbH
;;;Rotarischer Gemeindienst Bad Nenndorf;Rotarischer Gemeindienst Bad Nenndorf
;;;Rotary Club Oldenburg-Ammerland;Rotary Club Oldenburg-Ammerland
;;;Rotary Club Osnabrück-Nord;Rotary Club Osnabrück-Nord
;;;Rotary Club WHV;Rotary Club WHV
;;;Rotary Deutschland Gemeindienst e.V. Düsseldorf;Rotary Deutschland Gemeindienst e.V. Düsseldorf
;;;Rotary Gemeindienst Förderverein des RC Hannover Eilenriede e.V.;Rotary Gemeindienst Förderverein des RC Hannover Eilenriede e.V.
;;;Rotary International Distrikt 1940;Rotary International Distrikt 1940
;;;Rotary-Club;Rotary-Club
;;;RotaryClub, Bremerhaven;RotaryClub, Bremerhaven
;;;Rothärmel, Hubert;Rothärmel, Hubert
;;;Royal Bank of Scotland;Royal Bank of Scotland
;;;RTL Television GmbH Köln;RTL Television GmbH Köln
;;;Rücker AG;Rücker AG
;;;Rücker GmbH;Rücker GmbH
;;;"RUD Ketten Rieger &amp; Dietz GmbH u. Co. KG";"RUD Ketten Rieger &amp; Dietz GmbH u. Co. KG"
;;;Rudolf Augstein Stiftung;Rudolf Augstein Stiftung
;;;;Rudolf-Augstein-Stiftung Hamburg
;;;Rudolf Röser Verlag und Informationsdienste AG;Rudolf Röser Verlag und Informationsdienste AG
